REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2013/1/1 0:30,7166.97,46.61,TRADE
NSW1,2013/1/1 1:00,6928.11,46.32,TRADE
NSW1,2013/1/1 1:30,6541.21,44.76,TRADE
NSW1,2013/1/1 2:00,6253.6,42.86,TRADE
NSW1,2013/1/1 2:30,6003.44,42.86,TRADE
NSW1,2013/1/1 3:00,5838.95,42.82,TRADE
NSW1,2013/1/1 3:30,5740.95,38.67,TRADE
NSW1,2013/1/1 4:00,5669.57,40.03,TRADE
NSW1,2013/1/1 4:30,5682.72,41.36,TRADE
NSW1,2013/1/1 5:00,5622.05,39.57,TRADE
NSW1,2013/1/1 5:30,5641.45,40.74,TRADE
NSW1,2013/1/1 6:00,5697.65,38.94,TRADE
NSW1,2013/1/1 6:30,5795.18,42.21,TRADE
NSW1,2013/1/1 7:00,5970.54,44.58,TRADE
NSW1,2013/1/1 7:30,6210.31,44.98,TRADE
NSW1,2013/1/1 8:00,6446.44,44.85,TRADE
NSW1,2013/1/1 8:30,6685.85,44.93,TRADE
NSW1,2013/1/1 9:00,6935.52,44.85,TRADE
NSW1,2013/1/1 9:30,7181.91,44.85,TRADE
NSW1,2013/1/1 10:00,7419.87,45.4,TRADE
NSW1,2013/1/1 10:30,7632.07,46.01,TRADE
NSW1,2013/1/1 11:00,7836.46,46.1,TRADE
NSW1,2013/1/1 11:30,8028.11,46.17,TRADE
NSW1,2013/1/1 12:00,8191.96,48.03,TRADE
NSW1,2013/1/1 12:30,8304.6,48.8,TRADE
NSW1,2013/1/1 13:00,8318.54,48.29,TRADE
NSW1,2013/1/1 13:30,8336.16,48.99,TRADE
NSW1,2013/1/1 14:00,8416.56,49.5,TRADE
NSW1,2013/1/1 14:30,8484.89,49.65,TRADE
NSW1,2013/1/1 15:00,8603.44,49.81,TRADE
NSW1,2013/1/1 15:30,8676.97,49.93,TRADE
NSW1,2013/1/1 16:00,8729.66,49.81,TRADE
NSW1,2013/1/1 16:30,8790.02,49.99,TRADE
NSW1,2013/1/1 17:00,8840.88,49.93,TRADE
NSW1,2013/1/1 17:30,8779.21,49.83,TRADE
NSW1,2013/1/1 18:00,8682.72,49.18,TRADE
NSW1,2013/1/1 18:30,8472.41,49.14,TRADE
NSW1,2013/1/1 19:00,8247.96,48.89,TRADE
NSW1,2013/1/1 19:30,8150.58,49.61,TRADE
NSW1,2013/1/1 20:00,8218.29,49.12,TRADE
NSW1,2013/1/1 20:30,8100.54,49.23,TRADE
NSW1,2013/1/1 21:00,7866.23,47.96,TRADE
NSW1,2013/1/1 21:30,7769.58,48.46,TRADE
NSW1,2013/1/1 22:00,7597.65,47,TRADE
NSW1,2013/1/1 22:30,7503.49,46.97,TRADE
NSW1,2013/1/1 23:00,7274.1,46.16,TRADE
NSW1,2013/1/1 23:30,7042.66,45.53,TRADE
NSW1,2013/1/2 0:00,6897.58,44.93,TRADE
NSW1,2013/1/2 0:30,6696.72,44.52,TRADE
NSW1,2013/1/2 1:00,6461.73,43.27,TRADE
NSW1,2013/1/2 1:30,6152.11,43.66,TRADE
NSW1,2013/1/2 2:00,5975.43,42.12,TRADE
NSW1,2013/1/2 2:30,5824.85,37.53,TRADE
NSW1,2013/1/2 3:00,5737.42,37.37,TRADE
NSW1,2013/1/2 3:30,5721.18,41.45,TRADE
NSW1,2013/1/2 4:00,5754.35,41.32,TRADE
NSW1,2013/1/2 4:30,5870.14,43.18,TRADE
NSW1,2013/1/2 5:00,5967.78,44.38,TRADE
NSW1,2013/1/2 5:30,6258.25,44.89,TRADE
NSW1,2013/1/2 6:00,6550.64,45.1,TRADE
NSW1,2013/1/2 6:30,6870.84,46.37,TRADE
NSW1,2013/1/2 7:00,7222.66,46.26,TRADE
NSW1,2013/1/2 7:30,7591.29,46.18,TRADE
NSW1,2013/1/2 8:00,7868.09,48.4,TRADE
NSW1,2013/1/2 8:30,8163.98,48.47,TRADE
NSW1,2013/1/2 9:00,8286.52,48.71,TRADE
NSW1,2013/1/2 9:30,8348.25,49.78,TRADE
NSW1,2013/1/2 10:00,8443.92,49.52,TRADE
NSW1,2013/1/2 10:30,8471.45,49.81,TRADE
NSW1,2013/1/2 11:00,8527.48,49.94,TRADE
NSW1,2013/1/2 11:30,8612.44,50,TRADE
NSW1,2013/1/2 12:00,8564.51,49.82,TRADE
NSW1,2013/1/2 12:30,8582.97,49.11,TRADE
NSW1,2013/1/2 13:00,8586.24,50.31,TRADE
NSW1,2013/1/2 13:30,8537.06,50.01,TRADE
NSW1,2013/1/2 14:00,8552.38,50.66,TRADE
NSW1,2013/1/2 14:30,8486.6,50.51,TRADE
NSW1,2013/1/2 15:00,8439.59,49.85,TRADE
NSW1,2013/1/2 15:30,8435.87,50.81,TRADE
NSW1,2013/1/2 16:00,8475.3,50.97,TRADE
NSW1,2013/1/2 16:30,8441.76,51.08,TRADE
NSW1,2013/1/2 17:00,8416.07,50.76,TRADE
NSW1,2013/1/2 17:30,8213.67,49.7,TRADE
NSW1,2013/1/2 18:00,8139.33,49.72,TRADE
NSW1,2013/1/2 18:30,7919.18,49.31,TRADE
NSW1,2013/1/2 19:00,7859.42,49.66,TRADE
NSW1,2013/1/2 19:30,7885.05,49.81,TRADE
NSW1,2013/1/2 20:00,7865.99,49.81,TRADE
NSW1,2013/1/2 20:30,7651.3,49.42,TRADE
NSW1,2013/1/2 21:00,7421.54,49.23,TRADE
NSW1,2013/1/2 21:30,7493.99,49.89,TRADE
NSW1,2013/1/2 22:00,7392.42,48.97,TRADE
NSW1,2013/1/2 22:30,7373.71,51.36,TRADE
NSW1,2013/1/2 23:00,7268.79,49.7,TRADE
NSW1,2013/1/2 23:30,7039.3,49.59,TRADE
NSW1,2013/1/3 0:00,6871.77,48.09,TRADE
NSW1,2013/1/3 0:30,6714.88,48.78,TRADE
NSW1,2013/1/3 1:00,6501.94,42.07,TRADE
NSW1,2013/1/3 1:30,6226.14,42.63,TRADE
NSW1,2013/1/3 2:00,5994.22,35.32,TRADE
NSW1,2013/1/3 2:30,5836.69,38.27,TRADE
NSW1,2013/1/3 3:00,5747.7,37.28,TRADE
NSW1,2013/1/3 3:30,5719.07,40.98,TRADE
NSW1,2013/1/3 4:00,5735.08,38.43,TRADE
NSW1,2013/1/3 4:30,5883.29,42.22,TRADE
NSW1,2013/1/3 5:00,6034.18,44.85,TRADE
NSW1,2013/1/3 5:30,6266.12,46.02,TRADE
NSW1,2013/1/3 6:00,6555.28,45.48,TRADE
NSW1,2013/1/3 6:30,6820.9,45.45,TRADE
NSW1,2013/1/3 7:00,7197.44,46.11,TRADE
NSW1,2013/1/3 7:30,7501.4,47.19,TRADE
NSW1,2013/1/3 8:00,7719.11,48.06,TRADE
NSW1,2013/1/3 8:30,7935.7,48.81,TRADE
NSW1,2013/1/3 9:00,8085.64,48.58,TRADE
NSW1,2013/1/3 9:30,8176.08,48.84,TRADE
NSW1,2013/1/3 10:00,8244.94,49.35,TRADE
NSW1,2013/1/3 10:30,8337.48,49.2,TRADE
NSW1,2013/1/3 11:00,8373.82,49.76,TRADE
NSW1,2013/1/3 11:30,8400.02,49.8,TRADE
NSW1,2013/1/3 12:00,8467.73,49.81,TRADE
NSW1,2013/1/3 12:30,8501.82,49.82,TRADE
NSW1,2013/1/3 13:00,8507.38,49.82,TRADE
NSW1,2013/1/3 13:30,8589.43,49.82,TRADE
NSW1,2013/1/3 14:00,8620.41,49.75,TRADE
NSW1,2013/1/3 14:30,8709.05,51.1,TRADE
NSW1,2013/1/3 15:00,8852.75,50.65,TRADE
NSW1,2013/1/3 15:30,8919.12,51.03,TRADE
NSW1,2013/1/3 16:00,9012.42,51.56,TRADE
NSW1,2013/1/3 16:30,9035.78,50.73,TRADE
NSW1,2013/1/3 17:00,9068.26,52.26,TRADE
NSW1,2013/1/3 17:30,8954.93,50.34,TRADE
NSW1,2013/1/3 18:00,8868.82,49.94,TRADE
NSW1,2013/1/3 18:30,8690.25,49.81,TRADE
NSW1,2013/1/3 19:00,8563.56,50.7,TRADE
NSW1,2013/1/3 19:30,8552.29,52.13,TRADE
NSW1,2013/1/3 20:00,8561.15,54.58,TRADE
NSW1,2013/1/3 20:30,8308.33,50.18,TRADE
NSW1,2013/1/3 21:00,8070.13,49.99,TRADE
NSW1,2013/1/3 21:30,8057.22,49.52,TRADE
NSW1,2013/1/3 22:00,7901.52,48.41,TRADE
NSW1,2013/1/3 22:30,7819.89,60.23,TRADE
NSW1,2013/1/3 23:00,7690.84,51.3,TRADE
NSW1,2013/1/3 23:30,7462.34,50.22,TRADE
NSW1,2013/1/4 0:00,7261.13,50.48,TRADE
NSW1,2013/1/4 0:30,7066.8,51.9,TRADE
NSW1,2013/1/4 1:00,6876.78,47.51,TRADE
NSW1,2013/1/4 1:30,6519.31,45.5,TRADE
NSW1,2013/1/4 2:00,6306.62,43.56,TRADE
NSW1,2013/1/4 2:30,6130.72,40.1,TRADE
NSW1,2013/1/4 3:00,6073.56,41.28,TRADE
NSW1,2013/1/4 3:30,6034.67,41.58,TRADE
NSW1,2013/1/4 4:00,6053.63,42.82,TRADE
NSW1,2013/1/4 4:30,6180.7,44.85,TRADE
NSW1,2013/1/4 5:00,6292.77,44.85,TRADE
NSW1,2013/1/4 5:30,6575.71,45.83,TRADE
NSW1,2013/1/4 6:00,6864.54,47.17,TRADE
NSW1,2013/1/4 6:30,7179.24,48.07,TRADE
NSW1,2013/1/4 7:00,7597.85,49.52,TRADE
NSW1,2013/1/4 7:30,7934.57,49.49,TRADE
NSW1,2013/1/4 8:00,8235.1,49.82,TRADE
NSW1,2013/1/4 8:30,8577.88,51.04,TRADE
NSW1,2013/1/4 9:00,8698.87,51.4,TRADE
NSW1,2013/1/4 9:30,8832.63,51.28,TRADE
NSW1,2013/1/4 10:00,8950.49,51.31,TRADE
NSW1,2013/1/4 10:30,9057.91,50.72,TRADE
NSW1,2013/1/4 11:00,9163.67,50.75,TRADE
NSW1,2013/1/4 11:30,9234.21,50.82,TRADE
NSW1,2013/1/4 12:00,9340.78,51.12,TRADE
NSW1,2013/1/4 12:30,9413.12,50.65,TRADE
NSW1,2013/1/4 13:00,9566.7,50.9,TRADE
NSW1,2013/1/4 13:30,9618.06,48.96,TRADE
NSW1,2013/1/4 14:00,9716.19,51.81,TRADE
NSW1,2013/1/4 14:30,9847.84,52.18,TRADE
NSW1,2013/1/4 15:00,9889.15,48.8,TRADE
NSW1,2013/1/4 15:30,9952.17,50.39,TRADE
NSW1,2013/1/4 16:00,10003.84,50.84,TRADE
NSW1,2013/1/4 16:30,10011.36,50.73,TRADE
NSW1,2013/1/4 17:00,9919.62,50.73,TRADE
NSW1,2013/1/4 17:30,9619.57,50.14,TRADE
NSW1,2013/1/4 18:00,9447.62,50.51,TRADE
NSW1,2013/1/4 18:30,9142.76,52.95,TRADE
NSW1,2013/1/4 19:00,8964.31,50.95,TRADE
NSW1,2013/1/4 19:30,8873.84,58.39,TRADE
NSW1,2013/1/4 20:00,8867.44,50.98,TRADE
NSW1,2013/1/4 20:30,8722.52,50.66,TRADE
NSW1,2013/1/4 21:00,8485.49,50.43,TRADE
NSW1,2013/1/4 21:30,8524.52,51.59,TRADE
NSW1,2013/1/4 22:00,8326.47,50.52,TRADE
NSW1,2013/1/4 22:30,8242.62,62.11,TRADE
NSW1,2013/1/4 23:00,7976.09,52.05,TRADE
NSW1,2013/1/4 23:30,7737.61,50.65,TRADE
NSW1,2013/1/5 0:00,7520.61,52.77,TRADE
NSW1,2013/1/5 0:30,7277.36,52.24,TRADE
NSW1,2013/1/5 1:00,7009.46,52.09,TRADE
NSW1,2013/1/5 1:30,6712.22,51.32,TRADE
NSW1,2013/1/5 2:00,6456.99,50.17,TRADE
NSW1,2013/1/5 2:30,6267.7,49.7,TRADE
NSW1,2013/1/5 3:00,6168.06,49.28,TRADE
NSW1,2013/1/5 3:30,6146.25,47.97,TRADE
NSW1,2013/1/5 4:00,6127.34,45.13,TRADE
NSW1,2013/1/5 4:30,6160.06,45.19,TRADE
NSW1,2013/1/5 5:00,6134.57,44.96,TRADE
NSW1,2013/1/5 5:30,6241.09,45.32,TRADE
NSW1,2013/1/5 6:00,6414.37,45.61,TRADE
NSW1,2013/1/5 6:30,6655.06,45.7,TRADE
NSW1,2013/1/5 7:00,7031.28,47.07,TRADE
NSW1,2013/1/5 7:30,7411.07,49.54,TRADE
NSW1,2013/1/5 8:00,7771.97,49.84,TRADE
NSW1,2013/1/5 8:30,8093.53,50.76,TRADE
NSW1,2013/1/5 9:00,8209.46,50.86,TRADE
NSW1,2013/1/5 9:30,8400.39,50.99,TRADE
NSW1,2013/1/5 10:00,8523.19,50.88,TRADE
NSW1,2013/1/5 10:30,8716.41,51.77,TRADE
NSW1,2013/1/5 11:00,8890.24,50.92,TRADE
NSW1,2013/1/5 11:30,9002.93,50.37,TRADE
NSW1,2013/1/5 12:00,9110.05,50.86,TRADE
NSW1,2013/1/5 12:30,9275.09,55.22,TRADE
NSW1,2013/1/5 13:00,9442.63,51.65,TRADE
NSW1,2013/1/5 13:30,9586.75,52.7,TRADE
NSW1,2013/1/5 14:00,9753.01,54.63,TRADE
NSW1,2013/1/5 14:30,9877.74,55.19,TRADE
NSW1,2013/1/5 15:00,10038.2,60.67,TRADE
NSW1,2013/1/5 15:30,10122.22,63.99,TRADE
NSW1,2013/1/5 16:00,10203.36,65.06,TRADE
NSW1,2013/1/5 16:30,10161.06,56.94,TRADE
NSW1,2013/1/5 17:00,10163.08,56.55,TRADE
NSW1,2013/1/5 17:30,9958.07,63.06,TRADE
NSW1,2013/1/5 18:00,9876.84,56.8,TRADE
NSW1,2013/1/5 18:30,9590.77,51.6,TRADE
NSW1,2013/1/5 19:00,9331.39,50.17,TRADE
NSW1,2013/1/5 19:30,9171.9,50.86,TRADE
NSW1,2013/1/5 20:00,9162.51,51.04,TRADE
NSW1,2013/1/5 20:30,9004.42,50.89,TRADE
NSW1,2013/1/5 21:00,8766.26,50.61,TRADE
NSW1,2013/1/5 21:30,8572.35,50.98,TRADE
NSW1,2013/1/5 22:00,8297.33,49.8,TRADE
NSW1,2013/1/5 22:30,8114.99,50.6,TRADE
NSW1,2013/1/5 23:00,7722.1,49.28,TRADE
NSW1,2013/1/5 23:30,7375.39,49.38,TRADE
NSW1,2013/1/6 0:00,7154.1,48.45,TRADE
NSW1,2013/1/6 0:30,6912.87,46.7,TRADE
NSW1,2013/1/6 1:00,6755.98,44.99,TRADE
NSW1,2013/1/6 1:30,6466.83,44.13,TRADE
NSW1,2013/1/6 2:00,6230.77,44.11,TRADE
NSW1,2013/1/6 2:30,6151.42,44.83,TRADE
NSW1,2013/1/6 3:00,6113.64,44.85,TRADE
NSW1,2013/1/6 3:30,6038.52,44.85,TRADE
NSW1,2013/1/6 4:00,6037.63,44.83,TRADE
NSW1,2013/1/6 4:30,6116.78,45.03,TRADE
NSW1,2013/1/6 5:00,6065.06,44.85,TRADE
NSW1,2013/1/6 5:30,6051.2,44.84,TRADE
NSW1,2013/1/6 6:00,6198.37,44.85,TRADE
NSW1,2013/1/6 6:30,6457.87,44.86,TRADE
NSW1,2013/1/6 7:00,6735.1,45.51,TRADE
NSW1,2013/1/6 7:30,7086.65,45.96,TRADE
NSW1,2013/1/6 8:00,7398.04,47.71,TRADE
NSW1,2013/1/6 8:30,7677.93,49.09,TRADE
NSW1,2013/1/6 9:00,7943.63,49.17,TRADE
NSW1,2013/1/6 9:30,8219.16,49.92,TRADE
NSW1,2013/1/6 10:00,8329.71,49.83,TRADE
NSW1,2013/1/6 10:30,8533.48,50.73,TRADE
NSW1,2013/1/6 11:00,8723.37,50.46,TRADE
NSW1,2013/1/6 11:30,8833.44,51.89,TRADE
NSW1,2013/1/6 12:00,8957.26,50.78,TRADE
NSW1,2013/1/6 12:30,9062.46,51.86,TRADE
NSW1,2013/1/6 13:00,9170.57,50.86,TRADE
NSW1,2013/1/6 13:30,9293.74,50.67,TRADE
NSW1,2013/1/6 14:00,9389.21,51.8,TRADE
NSW1,2013/1/6 14:30,9496.98,51.32,TRADE
NSW1,2013/1/6 15:00,9579.99,50.81,TRADE
NSW1,2013/1/6 15:30,9593.61,50.49,TRADE
NSW1,2013/1/6 16:00,9555.98,50.86,TRADE
NSW1,2013/1/6 16:30,9514.17,50.86,TRADE
NSW1,2013/1/6 17:00,9548.23,50.88,TRADE
NSW1,2013/1/6 17:30,9493.26,50.87,TRADE
NSW1,2013/1/6 18:00,9400.35,50.86,TRADE
NSW1,2013/1/6 18:30,9138.08,50.77,TRADE
NSW1,2013/1/6 19:00,8938.96,50.84,TRADE
NSW1,2013/1/6 19:30,8816.93,50.86,TRADE
NSW1,2013/1/6 20:00,8903.87,50.77,TRADE
NSW1,2013/1/6 20:30,8774.81,50.12,TRADE
NSW1,2013/1/6 21:00,8582.23,49.66,TRADE
NSW1,2013/1/6 21:30,8394.78,49.83,TRADE
NSW1,2013/1/6 22:00,8099.08,49.57,TRADE
NSW1,2013/1/6 22:30,7869.8,50.13,TRADE
NSW1,2013/1/6 23:00,7544.16,48.89,TRADE
NSW1,2013/1/6 23:30,7292.97,48.98,TRADE
NSW1,2013/1/7 0:00,7139.7,48.86,TRADE
NSW1,2013/1/7 0:30,6934.13,45.29,TRADE
NSW1,2013/1/7 1:00,6738.49,44.75,TRADE
NSW1,2013/1/7 1:30,6483.48,44.42,TRADE
NSW1,2013/1/7 2:00,6332.42,44.47,TRADE
NSW1,2013/1/7 2:30,6207.43,43.38,TRADE
NSW1,2013/1/7 3:00,6192.26,43.73,TRADE
NSW1,2013/1/7 3:30,6229.58,44.56,TRADE
NSW1,2013/1/7 4:00,6251.25,44.47,TRADE
NSW1,2013/1/7 4:30,6483.07,45.04,TRADE
NSW1,2013/1/7 5:00,6673.04,44.85,TRADE
NSW1,2013/1/7 5:30,7104.57,46.6,TRADE
NSW1,2013/1/7 6:00,7493.93,49.05,TRADE
NSW1,2013/1/7 6:30,7907.83,49.74,TRADE
NSW1,2013/1/7 7:00,8335.29,50.26,TRADE
NSW1,2013/1/7 7:30,8733.11,50.53,TRADE
NSW1,2013/1/7 8:00,9012.03,50.79,TRADE
NSW1,2013/1/7 8:30,9300.96,51.27,TRADE
NSW1,2013/1/7 9:00,9399.79,53.48,TRADE
NSW1,2013/1/7 9:30,9554.72,54.06,TRADE
NSW1,2013/1/7 10:00,9657.23,53.85,TRADE
NSW1,2013/1/7 10:30,9780.66,54.32,TRADE
NSW1,2013/1/7 11:00,9880.75,54.41,TRADE
NSW1,2013/1/7 11:30,9983.69,55.22,TRADE
NSW1,2013/1/7 12:00,10109.24,59.68,TRADE
NSW1,2013/1/7 12:30,10202.26,56.2,TRADE
NSW1,2013/1/7 13:00,10350.1,57.31,TRADE
NSW1,2013/1/7 13:30,10470.84,60.14,TRADE
NSW1,2013/1/7 14:00,10597.79,58.43,TRADE
NSW1,2013/1/7 14:30,10736.29,70.87,TRADE
NSW1,2013/1/7 15:00,10800.83,54.93,TRADE
NSW1,2013/1/7 15:30,10902.07,59.22,TRADE
NSW1,2013/1/7 16:00,11012.95,80.73,TRADE
NSW1,2013/1/7 16:30,10943.51,103.51,TRADE
NSW1,2013/1/7 17:00,10875.39,97.95,TRADE
NSW1,2013/1/7 17:30,10549.74,55,TRADE
NSW1,2013/1/7 18:00,10392.54,56.72,TRADE
NSW1,2013/1/7 18:30,10094.68,50.73,TRADE
NSW1,2013/1/7 19:00,9795.35,51.5,TRADE
NSW1,2013/1/7 19:30,9660.59,51.17,TRADE
NSW1,2013/1/7 20:00,9644.88,51.44,TRADE
NSW1,2013/1/7 20:30,9434.09,50.19,TRADE
NSW1,2013/1/7 21:00,9086.56,50.69,TRADE
NSW1,2013/1/7 21:30,9006.06,50.93,TRADE
NSW1,2013/1/7 22:00,8642.57,49.72,TRADE
NSW1,2013/1/7 22:30,8418.05,62.29,TRADE
NSW1,2013/1/7 23:00,8156.26,51.37,TRADE
NSW1,2013/1/7 23:30,7852.2,50.47,TRADE
NSW1,2013/1/8 0:00,7649.79,51.33,TRADE
NSW1,2013/1/8 0:30,7397.06,52.6,TRADE
NSW1,2013/1/8 1:00,7116.3,49.24,TRADE
NSW1,2013/1/8 1:30,6754.66,46.95,TRADE
NSW1,2013/1/8 2:00,6601.27,46.73,TRADE
NSW1,2013/1/8 2:30,6489.93,45.64,TRADE
NSW1,2013/1/8 3:00,6445.16,45.46,TRADE
NSW1,2013/1/8 3:30,6468.75,45.69,TRADE
NSW1,2013/1/8 4:00,6430.26,45.79,TRADE
NSW1,2013/1/8 4:30,6623.86,46.05,TRADE
NSW1,2013/1/8 5:00,6776.43,47.61,TRADE
NSW1,2013/1/8 5:30,7138.21,49.61,TRADE
NSW1,2013/1/8 6:00,7520.03,49.82,TRADE
NSW1,2013/1/8 6:30,7985.22,49.79,TRADE
NSW1,2013/1/8 7:00,8550.53,49.82,TRADE
NSW1,2013/1/8 7:30,8979.96,49.29,TRADE
NSW1,2013/1/8 8:00,9400.96,49.86,TRADE
NSW1,2013/1/8 8:30,9822.94,50.36,TRADE
NSW1,2013/1/8 9:00,10130.47,50.86,TRADE
NSW1,2013/1/8 9:30,10420.31,50.8,TRADE
NSW1,2013/1/8 10:00,10641.19,50.76,TRADE
NSW1,2013/1/8 10:30,10867.35,50.88,TRADE
NSW1,2013/1/8 11:00,11112.34,50.89,TRADE
NSW1,2013/1/8 11:30,11388.18,51.03,TRADE
NSW1,2013/1/8 12:00,11704.42,51.52,TRADE
NSW1,2013/1/8 12:30,11940.88,51.88,TRADE
NSW1,2013/1/8 13:00,12131.69,55.07,TRADE
NSW1,2013/1/8 13:30,12322.57,52.62,TRADE
NSW1,2013/1/8 14:00,12498.08,56.72,TRADE
NSW1,2013/1/8 14:30,12644.55,55.58,TRADE
NSW1,2013/1/8 15:00,12738.72,51.5,TRADE
NSW1,2013/1/8 15:30,12917.3,57.25,TRADE
NSW1,2013/1/8 16:00,12972.78,72.02,TRADE
NSW1,2013/1/8 16:30,12904.05,72.18,TRADE
NSW1,2013/1/8 17:00,12811.76,62.19,TRADE
NSW1,2013/1/8 17:30,12559.38,57.03,TRADE
NSW1,2013/1/8 18:00,12444.38,54.08,TRADE
NSW1,2013/1/8 18:30,12136.3,51.23,TRADE
NSW1,2013/1/8 19:00,11979.6,51.39,TRADE
NSW1,2013/1/8 19:30,11861.29,54.44,TRADE
NSW1,2013/1/8 20:00,11826.67,53.68,TRADE
NSW1,2013/1/8 20:30,11567.32,51.35,TRADE
NSW1,2013/1/8 21:00,11121.37,50.73,TRADE
NSW1,2013/1/8 21:30,10870.22,50.75,TRADE
NSW1,2013/1/8 22:00,10325.99,49.74,TRADE
NSW1,2013/1/8 22:30,9859.08,53.18,TRADE
NSW1,2013/1/8 23:00,9400.41,50.16,TRADE
NSW1,2013/1/8 23:30,8992.48,50.16,TRADE
NSW1,2013/1/9 0:00,8748.8,50.71,TRADE
NSW1,2013/1/9 0:30,8380.53,50.6,TRADE
NSW1,2013/1/9 1:00,8071.83,50.03,TRADE
NSW1,2013/1/9 1:30,7684.1,49.96,TRADE
NSW1,2013/1/9 2:00,7343.57,46.29,TRADE
NSW1,2013/1/9 2:30,7143.88,45.52,TRADE
NSW1,2013/1/9 3:00,6977.72,45.08,TRADE
NSW1,2013/1/9 3:30,6881.66,44.9,TRADE
NSW1,2013/1/9 4:00,6888.18,44.73,TRADE
NSW1,2013/1/9 4:30,6972.44,44.88,TRADE
NSW1,2013/1/9 5:00,7076.5,47.86,TRADE
NSW1,2013/1/9 5:30,7382.94,49.97,TRADE
NSW1,2013/1/9 6:00,7646.57,49.18,TRADE
NSW1,2013/1/9 6:30,8022.24,49.83,TRADE
NSW1,2013/1/9 7:00,8444.17,49.81,TRADE
NSW1,2013/1/9 7:30,8678.28,49.7,TRADE
NSW1,2013/1/9 8:00,8923.58,49.8,TRADE
NSW1,2013/1/9 8:30,9152.42,49.81,TRADE
NSW1,2013/1/9 9:00,9297.87,49.73,TRADE
NSW1,2013/1/9 9:30,9256.36,49.76,TRADE
NSW1,2013/1/9 10:00,9301.88,49.81,TRADE
NSW1,2013/1/9 10:30,9314.95,49.82,TRADE
NSW1,2013/1/9 11:00,9296.23,49.6,TRADE
NSW1,2013/1/9 11:30,9229.4,49.8,TRADE
NSW1,2013/1/9 12:00,9207.18,49.78,TRADE
NSW1,2013/1/9 12:30,9233.66,49.96,TRADE
NSW1,2013/1/9 13:00,9270.6,49.93,TRADE
NSW1,2013/1/9 13:30,9193.07,49.8,TRADE
NSW1,2013/1/9 14:00,9190.07,49.8,TRADE
NSW1,2013/1/9 14:30,9134.35,49.73,TRADE
NSW1,2013/1/9 15:00,9150.18,49.8,TRADE
NSW1,2013/1/9 15:30,9130.97,49.7,TRADE
NSW1,2013/1/9 16:00,9134.4,49.98,TRADE
NSW1,2013/1/9 16:30,9044.22,49.8,TRADE
NSW1,2013/1/9 17:00,8996.16,49.8,TRADE
NSW1,2013/1/9 17:30,8725.38,49.77,TRADE
NSW1,2013/1/9 18:00,8653.81,49.72,TRADE
NSW1,2013/1/9 18:30,8430.67,49.6,TRADE
NSW1,2013/1/9 19:00,8297.6,49.66,TRADE
NSW1,2013/1/9 19:30,8265.01,49.46,TRADE
NSW1,2013/1/9 20:00,8234.29,49.76,TRADE
NSW1,2013/1/9 20:30,8074.11,49.18,TRADE
NSW1,2013/1/9 21:00,7866.36,48.43,TRADE
NSW1,2013/1/9 21:30,7881.53,49.22,TRADE
NSW1,2013/1/9 22:00,7717.27,47.57,TRADE
NSW1,2013/1/9 22:30,7669.15,49.34,TRADE
NSW1,2013/1/9 23:00,7494.92,48.95,TRADE
NSW1,2013/1/9 23:30,7343.39,49.12,TRADE
NSW1,2013/1/10 0:00,7166.65,48.79,TRADE
NSW1,2013/1/10 0:30,7010.63,49.05,TRADE
NSW1,2013/1/10 1:00,6757.75,47.41,TRADE
NSW1,2013/1/10 1:30,6478.92,45.76,TRADE
NSW1,2013/1/10 2:00,6266,45.11,TRADE
NSW1,2013/1/10 2:30,6151.74,44.85,TRADE
NSW1,2013/1/10 3:00,6109.03,44.85,TRADE
NSW1,2013/1/10 3:30,6091.36,44.85,TRADE
NSW1,2013/1/10 4:00,6139.08,44.85,TRADE
NSW1,2013/1/10 4:30,6323.77,45.01,TRADE
NSW1,2013/1/10 5:00,6532.22,45.54,TRADE
NSW1,2013/1/10 5:30,6894.69,46.53,TRADE
NSW1,2013/1/10 6:00,7241.2,46.45,TRADE
NSW1,2013/1/10 6:30,7615.72,47.55,TRADE
NSW1,2013/1/10 7:00,8028.1,48.4,TRADE
NSW1,2013/1/10 7:30,8342.4,49,TRADE
NSW1,2013/1/10 8:00,8569.12,49.74,TRADE
NSW1,2013/1/10 8:30,8837.13,50.2,TRADE
NSW1,2013/1/10 9:00,8958.55,49.83,TRADE
NSW1,2013/1/10 9:30,9026.67,49.8,TRADE
NSW1,2013/1/10 10:00,9107.48,49.81,TRADE
NSW1,2013/1/10 10:30,9157.83,49.83,TRADE
NSW1,2013/1/10 11:00,9152.93,49.81,TRADE
NSW1,2013/1/10 11:30,9165.83,49.84,TRADE
NSW1,2013/1/10 12:00,9188.59,49.8,TRADE
NSW1,2013/1/10 12:30,9220.54,49.88,TRADE
NSW1,2013/1/10 13:00,9200.85,49.82,TRADE
NSW1,2013/1/10 13:30,9240.88,49.99,TRADE
NSW1,2013/1/10 14:00,9237.41,49.91,TRADE
NSW1,2013/1/10 14:30,9250.01,51.32,TRADE
NSW1,2013/1/10 15:00,9272.73,51.48,TRADE
NSW1,2013/1/10 15:30,9251.93,51.48,TRADE
NSW1,2013/1/10 16:00,9345.61,51.52,TRADE
NSW1,2013/1/10 16:30,9255.4,51.41,TRADE
