REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2016/1/1 0:30,6976.2,36.82,TRADE
NSW1,2016/1/1 1:00,6751.26,39.67,TRADE
NSW1,2016/1/1 1:30,6421.49,38.41,TRADE
NSW1,2016/1/1 2:00,6125.98,39.41,TRADE
NSW1,2016/1/1 2:30,5939.91,44.34,TRADE
NSW1,2016/1/1 3:00,5824.04,41.67,TRADE
NSW1,2016/1/1 3:30,5732.7,39.56,TRADE
NSW1,2016/1/1 4:00,5708.89,37.52,TRADE
NSW1,2016/1/1 4:30,5724.06,39.01,TRADE
NSW1,2016/1/1 5:00,5631.74,27.9,TRADE
NSW1,2016/1/1 5:30,5655.69,32.25,TRADE
NSW1,2016/1/1 6:00,5708.6,31.97,TRADE
NSW1,2016/1/1 6:30,5796.32,33.39,TRADE
NSW1,2016/1/1 7:00,5973.65,30.97,TRADE
NSW1,2016/1/1 7:30,6139.02,34.77,TRADE
NSW1,2016/1/1 8:00,6305.2,36.22,TRADE
NSW1,2016/1/1 8:30,6522.87,37,TRADE
NSW1,2016/1/1 9:00,6639.25,38.24,TRADE
NSW1,2016/1/1 9:30,6751.39,37.76,TRADE
NSW1,2016/1/1 10:00,6836.17,38.48,TRADE
NSW1,2016/1/1 10:30,6914.5,38.53,TRADE
NSW1,2016/1/1 11:00,6993.42,39.81,TRADE
NSW1,2016/1/1 11:30,7076.48,38.88,TRADE
NSW1,2016/1/1 12:00,7056.07,38.01,TRADE
NSW1,2016/1/1 12:30,7081.13,39.19,TRADE
NSW1,2016/1/1 13:00,7174.12,38.78,TRADE
NSW1,2016/1/1 13:30,7210.93,38.47,TRADE
NSW1,2016/1/1 14:00,7315.14,39.47,TRADE
NSW1,2016/1/1 14:30,7381.48,39.38,TRADE
NSW1,2016/1/1 15:00,7468.34,39.46,TRADE
NSW1,2016/1/1 15:30,7612.77,39,TRADE
NSW1,2016/1/1 16:00,7735.13,40.59,TRADE
NSW1,2016/1/1 16:30,7859.19,40.95,TRADE
NSW1,2016/1/1 17:00,7913.75,39.23,TRADE
NSW1,2016/1/1 17:30,7842.25,38.09,TRADE
NSW1,2016/1/1 18:00,7817.8,38.96,TRADE
NSW1,2016/1/1 18:30,7651.7,38,TRADE
NSW1,2016/1/1 19:00,7522.71,41.8,TRADE
NSW1,2016/1/1 19:30,7523.33,41.43,TRADE
NSW1,2016/1/1 20:00,7545.49,40.7,TRADE
NSW1,2016/1/1 20:30,7467.29,41.32,TRADE
NSW1,2016/1/1 21:00,7340.47,38.67,TRADE
NSW1,2016/1/1 21:30,7298.98,38.24,TRADE
NSW1,2016/1/1 22:00,7205.46,37.75,TRADE
NSW1,2016/1/1 22:30,7177.06,38.54,TRADE
NSW1,2016/1/1 23:00,7025.21,38.66,TRADE
NSW1,2016/1/1 23:30,6838.3,37.6,TRADE
NSW1,2016/1/2 0:00,6689.89,37.09,TRADE
NSW1,2016/1/2 0:30,6520.07,33.13,TRADE
NSW1,2016/1/2 1:00,6294.37,28.01,TRADE
NSW1,2016/1/2 1:30,6036.19,25.96,TRADE
NSW1,2016/1/2 2:00,5850.12,25.96,TRADE
NSW1,2016/1/2 2:30,5693.64,25.96,TRADE
NSW1,2016/1/2 3:00,5628.27,25.73,TRADE
NSW1,2016/1/2 3:30,5579.11,26.8,TRADE
NSW1,2016/1/2 4:00,5559.37,26.08,TRADE
NSW1,2016/1/2 4:30,5624.55,31.2,TRADE
NSW1,2016/1/2 5:00,5619.32,32.1,TRADE
NSW1,2016/1/2 5:30,5710.24,33.65,TRADE
NSW1,2016/1/2 6:00,5811.28,32.69,TRADE
NSW1,2016/1/2 6:30,6004.44,34.08,TRADE
NSW1,2016/1/2 7:00,6247.8,35.89,TRADE
NSW1,2016/1/2 7:30,6508.84,37.56,TRADE
NSW1,2016/1/2 8:00,6752.39,39.2,TRADE
NSW1,2016/1/2 8:30,7018.21,39.91,TRADE
NSW1,2016/1/2 9:00,7084.49,40.6,TRADE
NSW1,2016/1/2 9:30,7109.62,38.91,TRADE
NSW1,2016/1/2 10:00,7039.13,38.71,TRADE
NSW1,2016/1/2 10:30,7079.48,38.96,TRADE
NSW1,2016/1/2 11:00,7103.78,38.46,TRADE
NSW1,2016/1/2 11:30,7055.36,37.79,TRADE
NSW1,2016/1/2 12:00,7069.84,38.46,TRADE
NSW1,2016/1/2 12:30,7069.85,39.89,TRADE
NSW1,2016/1/2 13:00,7132.89,40.82,TRADE
NSW1,2016/1/2 13:30,7094.19,38.3,TRADE
NSW1,2016/1/2 14:00,7108.46,38.3,TRADE
NSW1,2016/1/2 14:30,7104.26,39.43,TRADE
NSW1,2016/1/2 15:00,7183.77,40.82,TRADE
NSW1,2016/1/2 15:30,7224.45,41.75,TRADE
NSW1,2016/1/2 16:00,7263.27,40.9,TRADE
NSW1,2016/1/2 16:30,7228.54,40.47,TRADE
NSW1,2016/1/2 17:00,7344.27,41.8,TRADE
NSW1,2016/1/2 17:30,7390.04,40.11,TRADE
NSW1,2016/1/2 18:00,7373.23,41.05,TRADE
NSW1,2016/1/2 18:30,7369.96,41.17,TRADE
NSW1,2016/1/2 19:00,7265.2,46.27,TRADE
NSW1,2016/1/2 19:30,7312.93,41.67,TRADE
NSW1,2016/1/2 20:00,7374.63,41.7,TRADE
NSW1,2016/1/2 20:30,7228.56,41.36,TRADE
NSW1,2016/1/2 21:00,7107.25,40.25,TRADE
NSW1,2016/1/2 21:30,7032.57,39.32,TRADE
NSW1,2016/1/2 22:00,6977.93,36.97,TRADE
NSW1,2016/1/2 22:30,6917.88,39.18,TRADE
NSW1,2016/1/2 23:00,6754.89,38.54,TRADE
NSW1,2016/1/2 23:30,6585.13,38.59,TRADE
NSW1,2016/1/3 0:00,6437.55,36.56,TRADE
NSW1,2016/1/3 0:30,6261.93,33.55,TRADE
NSW1,2016/1/3 1:00,6105.5,29.75,TRADE
NSW1,2016/1/3 1:30,5839.73,25.96,TRADE
NSW1,2016/1/3 2:00,5679.76,25.52,TRADE
NSW1,2016/1/3 2:30,5611.42,25.96,TRADE
NSW1,2016/1/3 3:00,5509.17,18.28,TRADE
NSW1,2016/1/3 3:30,5476.66,18.57,TRADE
NSW1,2016/1/3 4:00,5487.09,18.42,TRADE
NSW1,2016/1/3 4:30,5525.48,22.63,TRADE
NSW1,2016/1/3 5:00,5540.22,20.87,TRADE
NSW1,2016/1/3 5:30,5597.46,20.92,TRADE
NSW1,2016/1/3 6:00,5701.78,23.51,TRADE
NSW1,2016/1/3 6:30,5864.89,25.96,TRADE
NSW1,2016/1/3 7:00,6069.74,26.77,TRADE
NSW1,2016/1/3 7:30,6327.42,30.43,TRADE
NSW1,2016/1/3 8:00,6538.7,31.53,TRADE
NSW1,2016/1/3 8:30,6765.63,34.48,TRADE
NSW1,2016/1/3 9:00,6930.79,35.97,TRADE
NSW1,2016/1/3 9:30,7023.23,34.23,TRADE
NSW1,2016/1/3 10:00,7044.34,35.65,TRADE
NSW1,2016/1/3 10:30,7041.39,35.97,TRADE
NSW1,2016/1/3 11:00,7062.84,36.99,TRADE
NSW1,2016/1/3 11:30,7056.66,35.71,TRADE
NSW1,2016/1/3 12:00,7004.63,35.34,TRADE
NSW1,2016/1/3 12:30,6983.33,34.85,TRADE
NSW1,2016/1/3 13:00,6951.48,31.01,TRADE
NSW1,2016/1/3 13:30,6958.12,31.59,TRADE
NSW1,2016/1/3 14:00,6990.14,35.91,TRADE
NSW1,2016/1/3 14:30,7032.34,36.98,TRADE
NSW1,2016/1/3 15:00,7057.45,35.81,TRADE
NSW1,2016/1/3 15:30,7008.4,31.38,TRADE
NSW1,2016/1/3 16:00,7048.5,35.48,TRADE
NSW1,2016/1/3 16:30,7100.39,35.52,TRADE
NSW1,2016/1/3 17:00,7294.39,35.95,TRADE
NSW1,2016/1/3 17:30,7317.24,35.97,TRADE
NSW1,2016/1/3 18:00,7328.39,36.03,TRADE
NSW1,2016/1/3 18:30,7299.17,36.97,TRADE
NSW1,2016/1/3 19:00,7228.94,38.2,TRADE
NSW1,2016/1/3 19:30,7293.81,37.23,TRADE
NSW1,2016/1/3 20:00,7325.63,38.23,TRADE
NSW1,2016/1/3 20:30,7171.85,37.45,TRADE
NSW1,2016/1/3 21:00,7061.66,35.63,TRADE
NSW1,2016/1/3 21:30,6971.2,34.98,TRADE
NSW1,2016/1/3 22:00,6846.9,34.34,TRADE
NSW1,2016/1/3 22:30,6820.27,36.56,TRADE
NSW1,2016/1/3 23:00,6631.26,35.03,TRADE
NSW1,2016/1/3 23:30,6441.05,35.23,TRADE
NSW1,2016/1/4 0:00,6358.83,33.24,TRADE
NSW1,2016/1/4 0:30,6266.68,29.85,TRADE
NSW1,2016/1/4 1:00,6159.32,28.48,TRADE
NSW1,2016/1/4 1:30,5898.02,25.96,TRADE
NSW1,2016/1/4 2:00,5753.78,25.96,TRADE
NSW1,2016/1/4 2:30,5640.78,25.97,TRADE
NSW1,2016/1/4 3:00,5589.58,25.85,TRADE
NSW1,2016/1/4 3:30,5625.28,25.96,TRADE
NSW1,2016/1/4 4:00,5684.86,25.91,TRADE
NSW1,2016/1/4 4:30,5897.3,26.9,TRADE
NSW1,2016/1/4 5:00,6045.13,30.39,TRADE
NSW1,2016/1/4 5:30,6384.81,31.5,TRADE
NSW1,2016/1/4 6:00,6722.65,31.31,TRADE
NSW1,2016/1/4 6:30,7055.8,32.05,TRADE
NSW1,2016/1/4 7:00,7421.6,39.47,TRADE
NSW1,2016/1/4 7:30,7718.2,38.79,TRADE
NSW1,2016/1/4 8:00,7901.54,39.3,TRADE
NSW1,2016/1/4 8:30,8132.25,39.81,TRADE
NSW1,2016/1/4 9:00,8229.62,40.7,TRADE
NSW1,2016/1/4 9:30,8287.1,39.64,TRADE
NSW1,2016/1/4 10:00,8313.11,38.97,TRADE
NSW1,2016/1/4 10:30,8303.78,35.89,TRADE
NSW1,2016/1/4 11:00,8217.62,36.96,TRADE
NSW1,2016/1/4 11:30,8155.82,37.47,TRADE
NSW1,2016/1/4 12:00,8145.49,37.48,TRADE
NSW1,2016/1/4 12:30,8181.84,37.51,TRADE
NSW1,2016/1/4 13:00,8156.37,37.5,TRADE
NSW1,2016/1/4 13:30,8082.31,37.49,TRADE
NSW1,2016/1/4 14:00,8009.11,37.49,TRADE
NSW1,2016/1/4 14:30,7987.55,37.22,TRADE
NSW1,2016/1/4 15:00,8032.84,36.47,TRADE
NSW1,2016/1/4 15:30,8051.79,36.15,TRADE
NSW1,2016/1/4 16:00,8126.22,36.54,TRADE
NSW1,2016/1/4 16:30,8190.14,36.01,TRADE
NSW1,2016/1/4 17:00,8255.72,36.37,TRADE
NSW1,2016/1/4 17:30,8148.36,35.1,TRADE
NSW1,2016/1/4 18:00,8121.71,35.95,TRADE
NSW1,2016/1/4 18:30,7990.5,32.51,TRADE
NSW1,2016/1/4 19:00,7820.57,35.14,TRADE
NSW1,2016/1/4 19:30,7756.59,30.8,TRADE
NSW1,2016/1/4 20:00,7684.22,30.79,TRADE
NSW1,2016/1/4 20:30,7507.85,30.8,TRADE
NSW1,2016/1/4 21:00,7286.04,29.99,TRADE
NSW1,2016/1/4 21:30,7275.07,31.05,TRADE
NSW1,2016/1/4 22:00,7257.52,28.54,TRADE
NSW1,2016/1/4 22:30,7253.26,30.86,TRADE
NSW1,2016/1/4 23:00,7121.41,30.8,TRADE
NSW1,2016/1/4 23:30,7004.46,29.49,TRADE
NSW1,2016/1/5 0:00,6871.11,27.57,TRADE
NSW1,2016/1/5 0:30,6718.01,29.94,TRADE
NSW1,2016/1/5 1:00,6552.5,27.66,TRADE
NSW1,2016/1/5 1:30,6230.82,24.57,TRADE
NSW1,2016/1/5 2:00,6020.99,22.22,TRADE
NSW1,2016/1/5 2:30,5876.29,20.17,TRADE
NSW1,2016/1/5 3:00,5802,19.49,TRADE
NSW1,2016/1/5 3:30,5768.6,19.25,TRADE
NSW1,2016/1/5 4:00,5841.44,23.73,TRADE
NSW1,2016/1/5 4:30,5951.5,25,TRADE
NSW1,2016/1/5 5:00,6156.52,25.97,TRADE
NSW1,2016/1/5 5:30,6476.99,30.68,TRADE
NSW1,2016/1/5 6:00,6779.28,29.56,TRADE
NSW1,2016/1/5 6:30,7097.43,32.18,TRADE
NSW1,2016/1/5 7:00,7425.83,33.19,TRADE
NSW1,2016/1/5 7:30,7690.21,30.51,TRADE
NSW1,2016/1/5 8:00,7897.72,35.54,TRADE
NSW1,2016/1/5 8:30,8135.61,36.51,TRADE
NSW1,2016/1/5 9:00,8239.03,37.02,TRADE
NSW1,2016/1/5 9:30,8303.03,38.12,TRADE
NSW1,2016/1/5 10:00,8338.82,36.32,TRADE
NSW1,2016/1/5 10:30,8308.27,35.61,TRADE
NSW1,2016/1/5 11:00,8304.35,35.98,TRADE
NSW1,2016/1/5 11:30,8289.42,36.25,TRADE
NSW1,2016/1/5 12:00,8236.16,37.04,TRADE
NSW1,2016/1/5 12:30,8204.4,35.98,TRADE
NSW1,2016/1/5 13:00,8136.66,35.96,TRADE
NSW1,2016/1/5 13:30,8078.95,35.98,TRADE
NSW1,2016/1/5 14:00,8075.08,35.97,TRADE
NSW1,2016/1/5 14:30,8021.99,36.22,TRADE
NSW1,2016/1/5 15:00,8048.95,35.97,TRADE
NSW1,2016/1/5 15:30,8132.12,36.5,TRADE
NSW1,2016/1/5 16:00,8168.98,36.11,TRADE
NSW1,2016/1/5 16:30,8224.65,36.54,TRADE
NSW1,2016/1/5 17:00,8310.12,35.98,TRADE
NSW1,2016/1/5 17:30,8179.22,35.96,TRADE
NSW1,2016/1/5 18:00,8108.94,36.38,TRADE
NSW1,2016/1/5 18:30,7921.91,35.98,TRADE
NSW1,2016/1/5 19:00,7842.24,37.2,TRADE
NSW1,2016/1/5 19:30,7831.22,35.97,TRADE
NSW1,2016/1/5 20:00,7804.6,35.98,TRADE
NSW1,2016/1/5 20:30,7690.13,37.55,TRADE
NSW1,2016/1/5 21:00,7469.79,36.11,TRADE
NSW1,2016/1/5 21:30,7440.1,36.07,TRADE
NSW1,2016/1/5 22:00,7379.15,35.68,TRADE
NSW1,2016/1/5 22:30,7365.05,38.13,TRADE
NSW1,2016/1/5 23:00,7215.05,37.48,TRADE
NSW1,2016/1/5 23:30,7121.74,36.81,TRADE
NSW1,2016/1/6 0:00,6996.34,34.85,TRADE
NSW1,2016/1/6 0:30,6810.67,35.96,TRADE
NSW1,2016/1/6 1:00,6637.16,36.36,TRADE
NSW1,2016/1/6 1:30,6323.57,34.89,TRADE
NSW1,2016/1/6 2:00,6078.28,31.5,TRADE
NSW1,2016/1/6 2:30,5878.33,32.89,TRADE
NSW1,2016/1/6 3:00,5853.95,31.83,TRADE
NSW1,2016/1/6 3:30,5812.26,30.03,TRADE
NSW1,2016/1/6 4:00,5852.33,30.78,TRADE
NSW1,2016/1/6 4:30,5983.85,32.18,TRADE
NSW1,2016/1/6 5:00,6159.01,34.98,TRADE
NSW1,2016/1/6 5:30,6514.17,35.85,TRADE
NSW1,2016/1/6 6:00,6796.5,36.12,TRADE
NSW1,2016/1/6 6:30,7105.36,36.57,TRADE
NSW1,2016/1/6 7:00,7419.27,36.88,TRADE
NSW1,2016/1/6 7:30,7695.41,35.17,TRADE
NSW1,2016/1/6 8:00,7905.83,36.22,TRADE
NSW1,2016/1/6 8:30,8087.6,36.23,TRADE
NSW1,2016/1/6 9:00,8147.72,36.23,TRADE
NSW1,2016/1/6 9:30,8224.63,37.52,TRADE
NSW1,2016/1/6 10:00,8256.95,38.22,TRADE
NSW1,2016/1/6 10:30,8191.26,37.61,TRADE
NSW1,2016/1/6 11:00,8208.65,38.2,TRADE
NSW1,2016/1/6 11:30,8179.11,37.32,TRADE
NSW1,2016/1/6 12:00,8195.79,37.06,TRADE
NSW1,2016/1/6 12:30,8157.97,36.66,TRADE
NSW1,2016/1/6 13:00,8106.94,37.18,TRADE
NSW1,2016/1/6 13:30,8025.91,36.63,TRADE
NSW1,2016/1/6 14:00,7985.75,36.85,TRADE
NSW1,2016/1/6 14:30,7984.94,36.19,TRADE
NSW1,2016/1/6 15:00,7995.24,35.98,TRADE
NSW1,2016/1/6 15:30,8019.13,35.99,TRADE
NSW1,2016/1/6 16:00,8075.67,35.98,TRADE
NSW1,2016/1/6 16:30,8126.56,35.98,TRADE
NSW1,2016/1/6 17:00,8160.88,35.98,TRADE
NSW1,2016/1/6 17:30,8027.5,35.96,TRADE
NSW1,2016/1/6 18:00,8058.03,35.96,TRADE
NSW1,2016/1/6 18:30,7949.41,35.94,TRADE
NSW1,2016/1/6 19:00,7872.39,35.96,TRADE
NSW1,2016/1/6 19:30,7887.14,35.95,TRADE
NSW1,2016/1/6 20:00,7857.81,35.96,TRADE
NSW1,2016/1/6 20:30,7740.79,37.07,TRADE
NSW1,2016/1/6 21:00,7495.95,39.86,TRADE
NSW1,2016/1/6 21:30,7486.78,37.94,TRADE
NSW1,2016/1/6 22:00,7377.51,36.18,TRADE
NSW1,2016/1/6 22:30,7358.9,39.42,TRADE
NSW1,2016/1/6 23:00,7267.82,39.13,TRADE
NSW1,2016/1/6 23:30,7118.04,38.78,TRADE
NSW1,2016/1/7 0:00,7001.38,40.41,TRADE
NSW1,2016/1/7 0:30,6840.12,35.31,TRADE
NSW1,2016/1/7 1:00,6644.17,35.13,TRADE
NSW1,2016/1/7 1:30,6307.24,33.84,TRADE
NSW1,2016/1/7 2:00,6049.12,33.04,TRADE
NSW1,2016/1/7 2:30,5891.47,29.71,TRADE
NSW1,2016/1/7 3:00,5797.84,26.88,TRADE
NSW1,2016/1/7 3:30,5766.16,28.11,TRADE
NSW1,2016/1/7 4:00,5833.64,30.62,TRADE
NSW1,2016/1/7 4:30,6023.36,35.49,TRADE
NSW1,2016/1/7 5:00,6167.41,35.97,TRADE
NSW1,2016/1/7 5:30,6490.58,38.68,TRADE
NSW1,2016/1/7 6:00,6812.37,37.22,TRADE
NSW1,2016/1/7 6:30,7125.83,37.02,TRADE
NSW1,2016/1/7 7:00,7391.08,36.3,TRADE
NSW1,2016/1/7 7:30,7602.06,36.01,TRADE
NSW1,2016/1/7 8:00,7697.16,36.12,TRADE
NSW1,2016/1/7 8:30,7814.13,36.35,TRADE
NSW1,2016/1/7 9:00,7878.57,36.9,TRADE
NSW1,2016/1/7 9:30,7871.1,36.77,TRADE
NSW1,2016/1/7 10:00,7908.15,39.95,TRADE
NSW1,2016/1/7 10:30,7896.84,36.04,TRADE
NSW1,2016/1/7 11:00,7891.38,36.9,TRADE
NSW1,2016/1/7 11:30,7829.81,36.05,TRADE
NSW1,2016/1/7 12:00,7817.95,39.81,TRADE
NSW1,2016/1/7 12:30,7854.97,40.62,TRADE
NSW1,2016/1/7 13:00,7769.21,38.51,TRADE
NSW1,2016/1/7 13:30,7741.09,37.12,TRADE
NSW1,2016/1/7 14:00,7721.4,38.42,TRADE
NSW1,2016/1/7 14:30,7721.08,35.98,TRADE
NSW1,2016/1/7 15:00,7768.36,35.97,TRADE
NSW1,2016/1/7 15:30,7772.34,35.98,TRADE
NSW1,2016/1/7 16:00,7772.61,35.97,TRADE
NSW1,2016/1/7 16:30,7863.39,35.98,TRADE
NSW1,2016/1/7 17:00,7954.59,39.53,TRADE
NSW1,2016/1/7 17:30,7911.49,36.61,TRADE
NSW1,2016/1/7 18:00,7939.4,35.98,TRADE
NSW1,2016/1/7 18:30,7810.29,39.2,TRADE
NSW1,2016/1/7 19:00,7753.48,36.86,TRADE
NSW1,2016/1/7 19:30,7786.82,39.87,TRADE
NSW1,2016/1/7 20:00,7880.44,41.26,TRADE
NSW1,2016/1/7 20:30,7809.54,38.14,TRADE
NSW1,2016/1/7 21:00,7550.77,36.39,TRADE
NSW1,2016/1/7 21:30,7493.97,36.99,TRADE
NSW1,2016/1/7 22:00,7453.98,36.09,TRADE
NSW1,2016/1/7 22:30,7419.89,36.17,TRADE
NSW1,2016/1/7 23:00,7305.22,41.54,TRADE
NSW1,2016/1/7 23:30,7167.42,40.19,TRADE
NSW1,2016/1/8 0:00,7063.6,39.82,TRADE
NSW1,2016/1/8 0:30,6885.55,37.22,TRADE
NSW1,2016/1/8 1:00,6671.59,36.01,TRADE
NSW1,2016/1/8 1:30,6375.06,35.07,TRADE
NSW1,2016/1/8 2:00,6093.42,35.02,TRADE
NSW1,2016/1/8 2:30,5942.28,34.32,TRADE
NSW1,2016/1/8 3:00,5867.06,28.77,TRADE
NSW1,2016/1/8 3:30,5833.53,30.39,TRADE
NSW1,2016/1/8 4:00,5888.94,34.44,TRADE
NSW1,2016/1/8 4:30,6041.17,40.25,TRADE
NSW1,2016/1/8 5:00,6174.25,45.13,TRADE
NSW1,2016/1/8 5:30,6510.13,38.11,TRADE
NSW1,2016/1/8 6:00,6786.65,37.3,TRADE
NSW1,2016/1/8 6:30,7074.54,40.09,TRADE
NSW1,2016/1/8 7:00,7318.2,40.96,TRADE
NSW1,2016/1/8 7:30,7522.06,40.32,TRADE
NSW1,2016/1/8 8:00,7703.92,41.01,TRADE
NSW1,2016/1/8 8:30,7802.16,41.81,TRADE
NSW1,2016/1/8 9:00,7867.16,41.19,TRADE
NSW1,2016/1/8 9:30,7932.92,40.95,TRADE
NSW1,2016/1/8 10:00,7870.47,40.68,TRADE
NSW1,2016/1/8 10:30,7910.1,38.52,TRADE
NSW1,2016/1/8 11:00,7875.34,39.57,TRADE
NSW1,2016/1/8 11:30,7843.46,39.25,TRADE
NSW1,2016/1/8 12:00,7825.62,38.82,TRADE
NSW1,2016/1/8 12:30,7858.38,39.89,TRADE
NSW1,2016/1/8 13:00,7890.42,39.59,TRADE
NSW1,2016/1/8 13:30,7894.6,39.22,TRADE
NSW1,2016/1/8 14:00,7941.39,38.87,TRADE
NSW1,2016/1/8 14:30,7985.26,36.6,TRADE
NSW1,2016/1/8 15:00,8067.38,37.78,TRADE
NSW1,2016/1/8 15:30,8131.28,35.96,TRADE
NSW1,2016/1/8 16:00,8261.9,39.13,TRADE
NSW1,2016/1/8 16:30,8303.52,39.74,TRADE
NSW1,2016/1/8 17:00,8340.45,40.68,TRADE
NSW1,2016/1/8 17:30,8217.05,39.99,TRADE
NSW1,2016/1/8 18:00,8116.36,36.46,TRADE
NSW1,2016/1/8 18:30,7934.91,36.02,TRADE
NSW1,2016/1/8 19:00,7860.29,38.05,TRADE
NSW1,2016/1/8 19:30,7821.22,40.45,TRADE
NSW1,2016/1/8 20:00,7940.34,40.38,TRADE
NSW1,2016/1/8 20:30,7787.48,38.37,TRADE
NSW1,2016/1/8 21:00,7586.43,36.37,TRADE
NSW1,2016/1/8 21:30,7604.45,37.23,TRADE
NSW1,2016/1/8 22:00,7492.1,35.48,TRADE
NSW1,2016/1/8 22:30,7478.28,36.49,TRADE
NSW1,2016/1/8 23:00,7378.17,36.92,TRADE
NSW1,2016/1/8 23:30,7244.12,36.98,TRADE
NSW1,2016/1/9 0:00,7119.01,36.97,TRADE
NSW1,2016/1/9 0:30,6989.08,35.95,TRADE
NSW1,2016/1/9 1:00,6723.3,35.95,TRADE
NSW1,2016/1/9 1:30,6450.35,36.01,TRADE
NSW1,2016/1/9 2:00,6209.19,38.78,TRADE
NSW1,2016/1/9 2:30,6007.83,35.97,TRADE
NSW1,2016/1/9 3:00,5926.34,35.97,TRADE
NSW1,2016/1/9 3:30,5870.77,35.98,TRADE
NSW1,2016/1/9 4:00,5854.5,35.98,TRADE
NSW1,2016/1/9 4:30,5952.09,36.48,TRADE
NSW1,2016/1/9 5:00,5939.21,38.12,TRADE
NSW1,2016/1/9 5:30,6020.04,39.54,TRADE
NSW1,2016/1/9 6:00,6151.9,37.96,TRADE
NSW1,2016/1/9 6:30,6414.88,38.03,TRADE
NSW1,2016/1/9 7:00,6675.35,38.83,TRADE
NSW1,2016/1/9 7:30,6948.01,38.27,TRADE
NSW1,2016/1/9 8:00,7207.86,39.65,TRADE
NSW1,2016/1/9 8:30,7451.81,39,TRADE
NSW1,2016/1/9 9:00,7516.49,39.57,TRADE
NSW1,2016/1/9 9:30,7516.8,38.93,TRADE
NSW1,2016/1/9 10:00,7535.34,38.48,TRADE
NSW1,2016/1/9 10:30,7457.28,38.58,TRADE
NSW1,2016/1/9 11:00,7415.02,38.29,TRADE
NSW1,2016/1/9 11:30,7429.58,37.87,TRADE
NSW1,2016/1/9 12:00,7370.71,37.58,TRADE
NSW1,2016/1/9 12:30,7421.98,37.85,TRADE
NSW1,2016/1/9 13:00,7455.58,38.14,TRADE
NSW1,2016/1/9 13:30,7466,39.2,TRADE
NSW1,2016/1/9 14:00,7536.17,42.5,TRADE
NSW1,2016/1/9 14:30,7655.96,42.86,TRADE
NSW1,2016/1/9 15:00,7757.9,43.32,TRADE
NSW1,2016/1/9 15:30,7862.58,66.42,TRADE
NSW1,2016/1/9 16:00,7971.35,70.27,TRADE
NSW1,2016/1/9 16:30,7956.91,52.13,TRADE
NSW1,2016/1/9 17:00,8042.45,48.7,TRADE
NSW1,2016/1/9 17:30,8055.57,42.7,TRADE
NSW1,2016/1/9 18:00,8015.92,45.41,TRADE
NSW1,2016/1/9 18:30,7916.56,45.88,TRADE
NSW1,2016/1/9 19:00,7747.73,46.48,TRADE
NSW1,2016/1/9 19:30,7763.25,48.83,TRADE
NSW1,2016/1/9 20:00,7826.03,51.41,TRADE
NSW1,2016/1/9 20:30,7736.22,51.38,TRADE
NSW1,2016/1/9 21:00,7573.77,45.29,TRADE
NSW1,2016/1/9 21:30,7529.5,40.31,TRADE
NSW1,2016/1/9 22:00,7408.44,36.58,TRADE
NSW1,2016/1/9 22:30,7363.93,38.45,TRADE
NSW1,2016/1/9 23:00,7093.96,39.15,TRADE
NSW1,2016/1/9 23:30,6906.29,36.7,TRADE
NSW1,2016/1/10 0:00,6763.22,36.8,TRADE
NSW1,2016/1/10 0:30,6616.27,35.94,TRADE
NSW1,2016/1/10 1:00,6455.69,35.93,TRADE
NSW1,2016/1/10 1:30,6173.36,35.61,TRADE
NSW1,2016/1/10 2:00,5974.92,35.86,TRADE
NSW1,2016/1/10 2:30,5876.72,37.19,TRADE
NSW1,2016/1/10 3:00,5745.44,31.18,TRADE
NSW1,2016/1/10 3:30,5724.97,30.86,TRADE
NSW1,2016/1/10 4:00,5729.14,32.77,TRADE
NSW1,2016/1/10 4:30,5755.31,35.16,TRADE
NSW1,2016/1/10 5:00,5743.18,29.61,TRADE
NSW1,2016/1/10 5:30,5788.53,30.16,TRADE
NSW1,2016/1/10 6:00,5867.42,26.48,TRADE
NSW1,2016/1/10 6:30,6078.45,26.62,TRADE
NSW1,2016/1/10 7:00,6324.56,31.47,TRADE
NSW1,2016/1/10 7:30,6637.79,30.9,TRADE
NSW1,2016/1/10 8:00,6821.68,32.3,TRADE
NSW1,2016/1/10 8:30,7080.85,35.93,TRADE
NSW1,2016/1/10 9:00,7234.74,36.05,TRADE
NSW1,2016/1/10 9:30,7372.42,36.77,TRADE
NSW1,2016/1/10 10:00,7377.17,37.84,TRADE
NSW1,2016/1/10 10:30,7450.09,37.83,TRADE
NSW1,2016/1/10 11:00,7525.75,39.81,TRADE
NSW1,2016/1/10 11:30,7560.06,39.28,TRADE
NSW1,2016/1/10 12:00,7644.84,40.26,TRADE
NSW1,2016/1/10 12:30,7739.85,43.5,TRADE
NSW1,2016/1/10 13:00,7853.13,47.99,TRADE
NSW1,2016/1/10 13:30,7938.03,43.23,TRADE
NSW1,2016/1/10 14:00,8074.3,42.03,TRADE
NSW1,2016/1/10 14:30,8220.59,49.11,TRADE
NSW1,2016/1/10 15:00,8389.93,75.43,TRADE
NSW1,2016/1/10 15:30,8499.13,79.84,TRADE
NSW1,2016/1/10 16:00,8645.21,81.05,TRADE
NSW1,2016/1/10 16:30,8724.28,57.93,TRADE
